time,Processes,FD,CPU,Apache children,errors,priority,memory,deleted FD,failed requests,no. of connections,halfopen connections,authenticated,transaction,stay-time
2658,484,3091,87.56,150,Exit,2,58.46,51,301,1054,389,0,0,2
2659,484,3091,85.63,150,Exit,2,58.46,51,301,1054,389,0,0,2
2660,484,3094,82.41,150,Exit,2,58.46,51,301,1054,389,0,0,2
2661,484,3091,86.59,150,Exit,2,58.46,51,301,1054,389,0,0,2
2662,484,3094,87,150,Exit,2,58.46,51,301,1054,389,0,0,2
2663,484,3094,84.07,150,Exit,2,58.46,51,301,1054,389,0,0,2
2664,484,3094,85.13,150,Exit,2,58.46,51,301,1054,389,0,0,2
2665,484,3091,85.58,150,Exit,2,58.46,172,301,1054,389,0,0,2
2666,484,3091,81.53,150,Exit,2,58.46,173,301,1054,389,0,0,2
2667,484,3091,79.59,150,Exit,2,59.54,175,301,1054,389,0,0,2
2668,484,3091,71.67,150,Exit,2,43.53,176,301,1054,389,0,0,2
2669,484,3091,81.44,150,Exit,2,43.53,176,301,1054,389,0,0,2
2670,484,3091,83.48,150,Exit,2,43.53,176,301,1054,389,0,0,2
2671,484,3091,79.79,150,Exit,2,46.85,177,301,1054,389,0,0,2
2672,484,3091,86.83,150,Exit,2,46.85,177,301,1054,389,0,0,2
2673,484,3088,65.87,150,Exit,2,46.85,177,301,1054,389,0,0,2
2674,484,3091,68.64,150,Exit,2,46.85,177,301,1054,389,0,0,2
2675,484,3091,70.51,150,Exit,2,56.36,177,301,1054,389,0,0,2
2676,484,3091,75.38,150,Exit,2,56.36,177,301,1054,389,0,0,2
2677,484,3088,81.55,150,Exit,2,56.36,177,301,1054,389,0,0,2
2678,484,3091,79.02,150,Exit,2,56.36,177,301,1054,389,0,0,2
2679,484,3091,77.35,150,Exit,2,56.36,177,301,1054,389,0,0,2
2680,484,3092,63.98,150,Exit,2,56.36,177,301,1054,389,0,0,2
2681,484,3091,76.37,150,Exit,2,46,177,301,1054,389,0,0,2
2682,484,3092,72.47,150,Exit,2,46,177,301,1054,389,0,0,2
2683,484,3089,68.41,150,Exit,2,46,177,301,1054,389,0,0,2
2684,484,3088,66.94,150,Exit,2,45.16,177,301,1054,389,0,0,2
2685,484,3091,67.21,150,Exit,2,45.16,177,301,1054,389,0,0,2
2686,484,3091,59.29,150,Exit,2,45.16,177,301,1054,389,0,0,2
2687,484,3091,67.38,150,Exit,2,45.16,177,301,1054,389,0,0,2
2688,484,3088,72.39,150,Exit,2,47,177,301,1054,389,0,0,2
2689,484,3091,72.86,150,Exit,2,47.56,177,301,1054,389,0,0,2
2690,484,3091,77.61,150,Exit,2,24,177,301,1054,389,0,0,2
2691,484,3091,69.42,150,Exit,2,38.2,177,301,1054,389,0,0,2
2692,484,3091,60.86,150,Exit,2,38.2,177,301,1054,389,0,0,2
2693,484,3091,72.72,150,Exit,2,38.2,177,301,1054,389,0,0,2
2694,484,3090,74.44,150,Exit,2,38.2,177,301,1054,389,0,0,1
2695,484,3089,77.65,150,Exit,2,38.2,177,301,1054,389,0,0,1
2696,484,3091,65.41,150,Exit,2,38.2,177,301,1054,389,0,0,1
2697,484,3089,72.89,150,Exit,2,38.2,177,301,1054,389,0,0,1
2698,484,3088,75.97,150,Exit,2,38.2,177,301,1054,441,0,0,1
2699,484,3091,57.61,150,Exit,2,38.2,177,301,1054,442,0,0,1
2700,484,3091,66.46,150,Exit,2,38.2,177,301,1054,443,0,0,1
2701,484,3091,67.82,150,Exit,2,38.2,177,301,1054,444,0,0,1
2702,484,3091,60.11,150,Exit,2,38.2,177,301,1054,445,0,0,1
2703,484,3091,65,150,Exit,2,38.2,177,301,1054,446,0,0,1
2704,484,3088,70.53,150,Exit,2,38.2,177,301,1054,447,0,0,1
2705,484,3091,77.5,150,Exit,2,38.2,177,301,1054,448,0,0,1
2706,484,3088,63.2,150,Exit,2,38.2,177,301,1054,449,0,0,1
2707,484,3091,74.18,150,Exit,2,38.2,177,301,1054,450,0,0,1
2708,484,3091,59.33,150,Exit,2,38.2,177,301,1054,451,0,0,1
2709,484,3091,36.6,150,Exit,2,38.2,177,301,1054,452,0,0,1
2710,484,3090,28.91,150,Exit,2,38.2,178,301,1054,453,0,0,1
2711,484,3088,7.05,150,Exit,2,38.2,177,301,1054,454,0,0,1
2712,484,3091,2.51,150,Exit,2,38.2,177,301,1054,455,0,0,1
2713,484,3091,2.66,150,Exit,2,38.2,177,301,1844,636,0,0,1
2714,484,3091,0.95,150,Exit,2,35.5,177,301,1848,637,0,0,1
2715,484,3091,1.83,150,Exit,2,36.2,177,301,1848,638,0,0,1
2716,484,3092,3.69,150,Exit,2,36.6,177,301,1848,639,0,0,1
2717,484,3093,5.87,150,SIGKILL,2,36.1,177,301,1848,640,0,0,1
2718,484,3091,4.3,150,SIGKILL,2,38,177,301,1848,641,0,0,1
2719,484,3094,6.46,150,SIGKILL,2,35.4,177,301,1848,642,0,0,1
2720,484,3094,5.83,150,SIGKILL,2,36.2,177,301,1848,643,0,0,1
2721,484,3093,3.88,150,SIGKILL,2,38.2,177,301,1848,644,0,0,1
2722,484,3091,4.39,150,SIGKILL,2,38.2,177,301,1848,645,0,0,1
2723,484,3093,3.3,150,SIGKILL,2,38.2,177,301,1848,646,0,0,1
2724,484,3092,4.78,150,SIGKILL,2,38.2,177,301,1848,647,0,0,1
2725,484,3093,5.55,150,SIGKILL,2,38.2,177,301,1848,648,0,0,1
2726,484,3092,2.85,150,SIGKILL,2,40.02,177,301,1848,649,0,0,1
2727,484,3093,1,150,SIGKILL,2,40.02,177,301,1848,650,0,0,1
2728,484,3092,1.06,150,SIGKILL,2,40.02,177,301,1848,626,0,0,1
2729,484,3093,1,150,SIGKILL,2,40.02,177,301,1848,627,0,0,1
2730,484,3092,2.19,150,SIGKILL,2,40.02,177,301,1848,628,0,0,1
2731,484,3093,3.36,150,SIGKILL,2,40.02,177,301,1848,629,0,0,1
2732,484,3092,6.52,150,SIGKILL,2,40.02,177,301,1848,630,0,0,1
2733,484,3093,6.85,150,SIGKILL,2,55.68,177,301,1848,631,0,0,1
2734,484,3092,6.45,150,SIGKILL,2,55.68,177,301,1848,632,0,0,1
2735,484,3093,7.45,150,SIGKILL,2,55.68,177,301,1848,633,0,0,1
2736,484,3091,6.64,150,SIGKILL,2,55.68,177,301,1848,634,0,0,1
2737,484,3094,7.88,150,SIGKILL,2,55.68,177,301,1848,635,0,0,1
2738,484,3094,8.47,150,SIGKILL,2,55.68,177,301,1848,636,0,0,1
2739,484,3091,8.54,150,SIGKILL,2,55.68,177,301,1848,637,0,0,1
2740,484,3094,5.13,150,SIGKILL,2,55.68,177,301,1848,638,0,0,1
2741,484,3093,7.35,150,SIGKILL,2,55.68,177,301,1848,639,0,0,1
2742,484,3091,6.69,150,SIGKILL,2,55.68,177,301,1848,640,0,0,1
2743,484,3094,5.42,150,SIGKILL,2,55.68,177,301,1848,641,0,0,1
2744,484,3096,10.31,150,SIGKILL,2,55.68,177,301,1848,642,0,0,1
2745,484,3095,7.65,150,SIGKILL,2,55.68,177,301,1848,643,0,0,1
2746,484,3096,9.42,150,SIGKILL,2,55.68,177,301,1848,644,0,0,1
2747,484,3095,6.21,150,SIGKILL,2,55.68,177,301,1848,645,0,0,1
2748,484,3098,12.63,150,SIGKILL,2,55.68,177,301,1848,646,0,0,1
2749,484,3097,8.35,150,SIGKILL,2,48.87,177,301,1848,647,0,0,1
2750,484,3097,9.88,150,SIGKILL,2,48.87,177,301,1848,648,0,0,1
2751,484,3094,8.28,150,SIGKILL,2,48.87,177,301,1848,649,0,0,1
2752,484,3094,8.98,150,SIGKILL,2,45.12,177,301,1848,650,0,0,1
2753,484,3097,12.68,150,SIGKILL,2,65.78,177,301,1848,651,0,0,1
2754,484,3096,13.54,150,SIGKILL,2,65.78,177,301,1848,652,0,0,1
2755,484,3092,6.3,150,SIGKILL,2,65.78,177,301,1848,653,0,0,1
2756,484,3093,6.81,150,SIGKILL,2,65.78,177,301,1848,654,0,0,1
2757,484,3092,5.96,150,SIGKILL,2,65.78,177,301,1848,655,0,0,1
2758,484,3093,3.2,150,SIGKILL,2,65.78,177,301,1848,656,0,0,1
2759,484,3092,4.57,150,SIGKILL,2,65.78,177,301,1848,657,0,0,1
2760,484,3092,6.21,150,SIGKILL,2,65.78,177,301,1655,658,0,0,1
2761,484,3091,1.57,150,SIGKILL,2,65.78,178,301,1655,659,0,0,1
2762,484,3095,1.5,150,SIGKILL,2,65.78,177,301,1655,660,0,0,1
2763,484,3092,2.76,150,SIGKILL,2,65.78,177,301,1655,661,0,0,1
2764,484,3094,6.4,150,SIGKILL,2,65.78,177,301,1655,662,0,0,1
2765,484,3092,3.65,150,SIGKILL,2,65.78,177,301,1655,663,0,0,1
2766,484,3092,1.88,150,SIGKILL,2,65.78,177,301,1655,664,0,0,1
2767,484,3092,1.57,150,SIGKILL,2,65.78,177,301,1655,665,0,0,1
2768,484,3092,6.72,150,SIGKILL,2,65.78,177,301,1655,666,0,0,1
2769,484,3093,5.63,150,SIGKILL,2,65.78,177,301,1655,667,0,0,1
2770,484,3088,2.29,150,SIGKILL,2,65.78,177,301,1655,668,0,0,1
2771,484,3091,2.96,150,SIGKILL,2,65.78,177,301,1655,669,0,0,1
2772,484,3091,2.59,150,SIGKILL,2,65.78,177,301,1655,670,0,0,1
2773,484,3091,1.7,150,SIGKILL,2,65.78,177,301,1655,671,0,0,1
2774,484,3084,6.61,150,SIGKILL,2,65.78,177,301,1655,672,0,0,1
2775,484,3083,6.49,150,SIGKILL,2,65.78,177,301,1655,619,0,0,1
2776,484,3084,6.77,150,SIGKILL,2,35.5,177,301,1655,620,0,0,1
2777,484,3083,6.77,150,SIGKILL,2,36.2,177,301,1655,621,0,0,1
2778,484,3084,6.84,150,SIGKILL,2,36.6,177,301,1655,622,0,0,1
2779,484,3083,4.24,150,SIGKILL,2,36.1,177,301,1655,623,0,0,1
2780,484,3085,1.31,150,SIGKILL,2,38,177,301,1655,624,0,0,1
2781,484,3086,1.57,150,SIGKILL,2,35.4,177,301,1655,625,0,0,1
2782,484,3083,5.88,150,SIGKILL,2,36.2,177,301,1655,626,0,0,1
2783,484,3084,6.3,150,SIGKILL,2,38.2,177,301,1655,627,0,0,1
2784,484,3079,3.95,150,SIGKILL,2,38.2,180,301,1655,628,0,0,1
2785,484,3082,2.08,150,SIGKILL,2,38.2,179,301,1655,629,0,0,1
2786,484,3082,6.44,150,SIGKILL,2,38.2,179,301,1655,630,0,0,1
2787,484,3082,6.06,150,SIGKILL,2,38.2,179,301,1655,631,0,0,1
2788,484,3082,7.83,150,SIGKILL,2,38.2,177,301,1651,632,0,0,1
2789,484,3080,4.85,150,SIGKILL,2,38.2,177,301,1644,633,0,0,1
2790,484,3081,3.79,150,SIGKILL,2,38.2,177,301,1644,634,0,0,1
2791,484,3082,1.88,150,SIGKILL,2,38.2,177,301,1630,635,0,0,1
2792,484,3081,2.77,150,SIGKILL,2,42.56,177,301,1630,636,0,0,1
2793,484,3080,0.5,150,SIGKILL,2,42.56,177,301,1601,637,0,0,1
2794,484,3081,3.3,150,SIGKILL,2,42.56,177,301,1601,638,0,0,1
2795,484,3080,4.31,150,SIGKILL,2,42.48,177,301,1572,639,0,0,1
2796,484,3080,6.62,150,SIGKILL,2,42.48,177,301,1554,640,0,0,1
2797,484,3080,3.78,150,SIGKILL,2,42.48,177,301,1554,641,0,0,1
2798,484,3082,3.35,150,SIGKILL,2,42.48,177,301,1536,642,0,0,1
2799,484,3081,5.59,150,SIGKILL,2,42.48,177,301,1536,643,0,0,1
2800,484,3079,5.09,150,SIGKILL,2,42.48,177,301,1514,644,0,0,1
2801,484,3082,8.18,150,SIGKILL,2,42.48,177,301,1514,645,0,0,1
2802,484,3079,3.41,150,SIGKILL,2,42.48,177,301,1506,646,0,0,1
2803,484,3079,3.47,150,Exit,2,42.48,177,301,1500,647,0,0,1
2804,484,3082,0.38,150,Exit,2,41.96,177,301,1500,648,0,0,1
2805,484,3082,0.76,150,Exit,2,41.87,177,301,1499,649,0,0,1
2806,484,3082,1.57,150,Exit,2,35.39,177,301,1499,650,0,0,1
2807,484,3082,0.38,150,Exit,2,35.39,177,301,1499,651,0,0,1
2808,484,3080,0.19,150,Exit,2,35.39,177,301,1499,652,0,0,1
2809,484,3079,0.25,150,SIGWINCH,2,35.39,238,301,1499,653,0,0,1
2810,484,3082,1.07,150,SIGWINCH,2,35.39,182,301,1499,654,0,0,1
2811,484,3082,0.94,150,SIGWINCH,2,35.39,182,301,1499,655,0,0,1
2812,484,3082,0.44,150,SIGWINCH,2,30.9,182,301,1502,656,0,0,1
2813,484,3081,0.25,150,SIGWINCH,2,59.1,182,301,1502,657,0,0,1
2814,484,3080,1.26,150,SIGWINCH,2,59,182,301,1499,658,0,0,1
2815,484,3172,0.25,150,SIGWINCH,2,60.87,182,301,1499,659,0,0,1
2816,484,3171,0.25,150,SIGWINCH,2,60.87,182,301,1499,660,0,0,1
2817,484,3169,0.13,150,SIGWINCH,2,60.87,182,301,1498,661,0,0,1
2818,484,3169,0.06,150,SIGWINCH,2,60.87,182,301,1498,662,0,0,1
2819,484,3170,0.31,150,SIGWINCH,2,60.87,182,301,1497,663,0,0,1
2820,484,3172,0.19,150,SIGWINCH,2,60.87,182,301,1495,664,0,0,1
2821,484,3174,0.25,150,SIGWINCH,2,60.87,182,301,1493,665,0,0,1
2822,484,3174,0.06,150,SIGWINCH,2,58.46,182,301,1488,666,0,0,1
2823,484,3171,0.25,150,SIGWINCH,2,58.46,182,301,1487,667,0,0,1
2824,484,3171,0.06,150,SIGWINCH,2,58.46,182,301,1485,668,0,0,1
2825,484,3134,0.06,150,SIGWINCH,2,38.2,182,301,1482,669,0,0,1
2826,484,3131,14.73,150,SIGWINCH,2,38.2,182,301,1474,670,0,0,1
2827,484,3131,15.19,150,SIGWINCH,2,50,182,301,1473,671,0,0,1
2828,484,3172,4.56,150,SIGWINCH,2,35.5,182,301,1458,672,0,0,1
2829,484,3172,17.15,150,SIGWINCH,2,36.2,182,301,1455,673,0,0,1
2830,484,3171,52.44,150,SIGWINCH,2,36.6,182,301,1445,674,0,0,1
2831,484,3171,88.39,150,SIGWINCH,2,36.1,182,441,1432,675,0,0,1
2832,484,3174,88.02,150,SIGWINCH,2,38,182,441,1423,676,0,0,1
2833,484,3172,89.93,150,O,2,35.4,182,441,1402,677,0,0,1
2834,484,3173,88.54,150,O,2,36.2,182,441,,,0,0,1
2835,482,3169,86.44,150,Exit,2,38.2,182,441,,,0,0,1
2836,482,3175,82.08,150,Exit,2,38.2,182,441,,,0,0,1
2837,482,3172,86.82,150,Exit,2,38.2,182,441,,,0,0,1
2838,482,3172,89.76,150,Exit,2,38.2,182,441,,,0,0,1
2839,482,3171,90.46,150,Exit,2,38.2,182,441,,,0,0,1
2840,482,3172,87.99,150,Exit,2,40.02,182,441,,,0,0,1
2841,482,3170,90.32,150,Exit,2,40.02,182,441,,,0,0,1
2842,482,3182,89.3,150,Exit,2,40.02,182,441,,,0,0,1
2843,482,3182,90.05,150,Exit,2,40.02,182,441,,,0,0,1
2844,482,3182,79.27,150,Exit,2,40.02,182,441,,,0,0,1
2845,482,3182,79.58,150,Exit,2,40.02,182,441,,,0,0,1
2846,482,3182,82.29,150,Exit,2,40.02,182,441,,,0,0,1
2847,482,3179,63.88,150,Exit,2,55.68,185,441,,,0,0,1
2848,482,3179,74.46,150,Exit,2,55.68,182,441,,,0,0,1
2849,482,3180,75.22,150,Exit,2,55.68,182,441,,,0,0,1
2850,482,3143,79.87,150,Exit,2,55.68,182,441,,,0,0,1
2851,482,3131,82.2,150,Exit,2,55.68,182,441,,,0,0,1
2852,482,3170,79.39,150,Exit,2,55.68,182,441,,,0,0,1
2853,482,3172,71.48,150,Exit,2,55.68,182,441,,,0,0,1
2854,481,3170,78.79,150,Exit,2,55.68,182,441,,,0,0,1
2855,481,3169,76.38,150,Exit,2,55.68,182,441,,,0,0,1
2856,481,3169,71.93,150,Exit,2,55.68,182,441,,,0,0,1
2857,481,3170,83.32,150,Exit,2,55.68,182,441,,,0,0,1
2858,481,3170,68.16,150,Exit,2,55.68,182,441,,,0,0,1
2859,481,3172,74.83,148,Exit,2,55.68,182,441,,,0,0,1
2860,481,3172,78.05,147,Exit,2,55.68,182,441,,,0,0,1
2861,481,3170,67.35,146,Exit,2,55.68,182,441,,,0,0,1
2862,481,3170,81.43,148,Exit,2,55.68,182,441,,,0,0,1
2863,481,3173,89.79,145,Exit,2,48.87,182,441,,,0,0,1
2864,481,3171,90.46,140,Exit,2,48.87,182,441,,,0,0,1
2865,481,3175,74.33,141,Exit,2,48.87,182,441,,,0,0,1
2866,481,3169,89.55,139,Exit,2,45.12,182,441,,,0,0,1
2867,481,3172,78.79,138,Exit,2,65.78,182,441,,,0,0,1
2868,481,3171,78.39,137,Exit,2,65.78,182,441,,,0,0,1
2869,481,3170,89.53,136,Exit,2,65.78,182,441,,,0,0,1
2870,481,3170,82.61,135,Exit,2,65.78,182,441,,,0,0,1
2871,481,3169,71.35,128,Exit,2,65.78,182,441,,,0,0,1
2872,481,3172,79.26,127,Exit,2,65.78,182,441,,,0,0,1
2873,481,3171,77.1,126,Exit,2,65.78,182,441,,,0,0,1
2874,481,3173,79.83,125,Exit,2,65.78,182,441,,,0,0,1
2875,481,3172,88.64,122,Exit,2,65.78,182,441,,,0,0,1
2876,481,3173,90.07,120,Exit,2,65.78,182,441,,,0,0,1
2877,481,3170,88.44,119,Exit,2,65.78,182,441,,,0,0,1
2878,481,3172,64.97,118,Exit,2,65.78,182,441,,,0,0,1
2879,480,3173,65.77,117,Exit,2,65.78,182,441,,,0,0,1
2880,479,3173,77.44,116,Exit,2,65.78,185,441,,,0,0,1
2881,478,3131,83,115,Exit,2,65.78,182,441,,,0,0,1
2882,477,3134,63,114,Exit,2,65.78,182,441,,,0,0,1
2883,475,3134,84.66,113,Exit,2,65.78,182,441,,,0,0,1
2884,474,3134,82.32,112,Exit,2,65.78,182,441,,,0,0,1
2885,473,3133,85.51,111,Exit,2,65.78,182,441,,,0,0,1
2886,472,3133,84.24,109,Exit,2,65.78,182,441,,,0,0,1
2887,471,3133,87.32,105,Exit,2,65.78,182,441,,,0,0,1
2888,469,3131,88.3,103,Exit,2,65.78,182,441,,,0,0,1
2889,468,3133,69.79,101,Exit,2,65.78,182,441,,,0,0,1
2890,467,3132,80.91,5,Exit,2,35.5,182,441,,,0,0,1
2891,466,3134,85.37,5,Exit,2,36.2,182,441,,,0,0,1
2892,465,3132,84.49,6,Exit,2,36.6,182,441,,,0,0,1
2893,464,3133,86.77,6,Exit,2,36.1,182,441,,,0,0,1
2894,462,3131,88.13,8,SIGWINCH,2,38,182,441,,,0,0,1
2895,461,3134,79.7,9,SIGWINCH,2,35.4,182,441,,,0,0,1
2896,460,3133,85.67,12,SIGWINCH,2,36.2,182,441,,,0,0,1
2897,459,3134,88.88,20,SIGWINCH,17,38.2,182,441,,,0,0,1
2898,458,3133,77.22,23,SIGWINCH,18,38.2,182,441,,,0,0,1
2899,457,3132,83.32,55,SIGWINCH,19,38.2,182,441,,,0,0,1
2900,455,3133,76.64,83,SIGWINCH,20,38.2,182,441,,,0,0,2
2901,454,3132,71.14,115,SIGWINCH,21,38.2,182,441,,,0,0,3
2902,453,3133,75.53,115,SIGWINCH,22,38.2,182,441,,,0,0,2
2903,452,3131,87.36,115,SIGWINCH,23,38.2,182,441,,,0,0,5
2904,451,3103,84.22,115,SIGWINCH,24,38.2,182,441,,,5,5,4
2905,450,3102,88.79,150,SIGWINCH,25,38.2,182,441,,,19,4,1
2906,448,3104,86.67,150,SIGWINCH,26,42.56,182,441,,,2,2,1
2907,447,3102,78.02,150,SIGWINCH,27,42.56,182,441,,,4,4,0
2908,446,3102,82.04,150,SIGWINCH,28,42.56,182,441,,,3,3,2
2909,445,3102,85.43,150,SIGWINCH,18,42.48,182,441,,,2,2,1
2910,444,3102,82.72,150,SIGWINCH,19,42.48,182,441,,,10,8,3
2911,443,3137,84.05,150,SIGWINCH,20,42.48,182,441,,,6,6,4
2912,441,3137,66.83,150,SIGWINCH,21,42.48,182,441,,,9,9,6
2913,440,3102,82.8,150,SIGWINCH,22,42.48,182,441,,,8,8,5
2914,439,3104,81.54,150,SIGWINCH,23,42.48,182,441,,,7,7,4
2915,438,3103,79.33,150,SIGWINCH,24,42.48,182,441,,,12,7,1
2916,436,3102,80.17,150,SIGWINCH,25,42.48,182,441,,,3,3,1
2917,435,3104,79.14,150,SIGWINCH,26,42.48,182,441,,,5,5,0
2918,434,3104,71.92,150,O,27,41.96,182,441,,,19,6,2
2919,433,3104,77.02,150,O,28,41.87,182,441,,,2,2,1
2920,432,3135,79.28,150,O,21,35.39,182,441,,,4,4,3
2921,431,3131,74.6,150,O,22,35.39,182,441,,,3,3,4
2922,429,3134,79.65,150,O,23,35.39,182,441,,,2,2,3
2923,428,3134,77.45,150,O,24,35.39,182,441,,,10,4,2
2924,427,3131,71.88,150,O,25,35.39,182,441,,,2,2,1
2925,425,3130,75.55,150,O,26,35.39,182,441,,,3,3,3
2926,424,3130,78.63,150,O,27,30.9,182,441,,,2,2,4
2927,423,3130,78.49,150,O,28,59.1,182,441,,,5,5,1
2928,422,3101,86.32,150,O,18,59,182,441,,,4,4,2
2929,421,3100,89.6,150,O,19,60.87,182,441,,,7,7,1
2930,420,3101,76.41,150,O,20,60.87,182,441,,,1,1,1
2931,419,3100,79,150,O,21,60.87,182,441,,,0,0,3
2932,418,3101,72.12,150,O,22,60.87,182,441,,,2,2,2
2933,417,3104,79.74,150,O,23,60.87,182,441,,,3,3,1
2934,416,3100,81.39,150,O,24,60.87,182,441,,,2,2,1
2935,415,3135,87.12,150,O,13,60.87,182,441,,,5,4,2
2936,413,3129,86.33,150,O,14,58.46,182,441,,,4,4,3
2937,412,3132,78.68,150,O,15,58.46,182,441,,,7,3,5
2938,411,3131,90.32,150,O,16,58.46,182,441,,,1,1,4
2939,410,3130,90.65,150,O,17,58.46,182,441,,,3,3,4
2940,409,,90.12,150,O,18,58.46,182,441,,,2,1,1
2941,408,,82,115,O,19,58.46,182,441,,,1,1,2
2942,407,,90.68,116,O,20,58.46,182,441,,,1,1,1
2943,406,,90.04,118,O,21,58.46,182,441,,,2,2,2
2944,406,,89.84,115,O,22,58.46,182,441,,,3,3,3
2945,404,,89.69,115,O,23,59.54,182,441,,,2,2,5
2946,415,,85.77,115,O,24,43.53,182,441,,,5,5,3
2947,415,,89.21,115,O,25,43.53,182,441,,,4,4,2
2948,415,,89.87,115,O,26,43.53,182,441,,,7,7,2
2949,415,,91.11,68,O,27,76.85,182,441,,,1,1,0
2950,415,,84.68,65,O,28,76.85,51,441,,,1,1,0
2951,415,,86.94,62,O,7,76.85,51,441,,,1,1,3
2952,415,,,60,O,7,76.85,51,441,,,2,1,4
